29729	SC	Chester County	803, 839
29730	SC	York County	803, 839
29731	SC	York County	803
29732	SC	York County	803, 839
29733	SC	York County	803, 839
29734	SC	York County	803
29741	SC	Chesterfield County	843, 854
29742	SC	York County	803, 839, 864
29743	SC	York County	803, 839, 864
29744	SC	Lancaster County	803
29745	SC	York County	704, 803, 839, 980
29801	SC	Aiken County	803, 839
29802	SC	Aiken County	803
29803	SC	Aiken County	803, 839
29804	SC	Aiken County	803
29805	SC	Aiken County	803, 839
29808	SC	Aiken County	803
29809	SC	Aiken County	803, 839
29810	SC	Allendale County	803, 839, 912
29812	SC	Barnwell County	803, 839
29813	SC	Barnwell County	803
29816	SC	Aiken County	803, 839
29817	SC	Barnwell County	803, 839
29819	SC	Greenwood County	864
29821	SC	McCormick County	706, 762, 803, 839, 864
29822	SC	Aiken County	803
29824	SC	Edgefield County	803, 839, 864
29826	SC	Barnwell County	803, 839
29827	SC	Allendale County	803, 839, 843, 854
29828	SC	Aiken County	803, 839
29829	SC	Aiken County	803, 839
29831	SC	Aiken County	706, 762, 803, 839
29832	SC	Edgefield County	803, 839, 864
29834	SC	Aiken County	803, 839
29835	SC	McCormick County	706, 762, 803, 839, 864
29836	SC	Allendale County	478, 803, 839, 912
29838	SC	McCormick County	706, 762, 803, 839, 864
29839	SC	Aiken County	803
29840	SC	McCormick County	706, 762, 864
29841	SC	Aiken County	706, 762, 803, 839
29842	SC	Aiken County	706, 762, 803, 839
29843	SC	Bamberg County	803, 839
29844	SC	McCormick County	864
29845	SC	McCormick County	706, 762, 803, 839, 864
29846	SC	Allendale County	803
29847	SC	Edgefield County	803, 839
29848	SC	Greenwood County	803, 839, 864
29849	SC	Allendale County	803, 839
29850	SC	Aiken County	803
29851	SC	Aiken County	803, 839
29853	SC	Barnwell County	803, 839
29856	SC	Aiken County	803, 839
29860	SC	Edgefield County	706, 762, 803, 839
29861	SC	Aiken County	803
29899	SC	McCormick County	864
29901	SC	Beaufort County	843
29902	SC	Beaufort County	843, 854
29903	SC	Beaufort County	843
29904	SC	Beaufort County	843, 854
29905	SC	Beaufort County	843, 854
29906	SC	Beaufort County	843, 854
29907	SC	Beaufort County	843, 854
29909	SC	Beaufort County	843, 854
29910	SC	Beaufort County	843, 854
29911	SC	Hampton County	803, 839, 843, 854
29912	SC	Jasper County	843, 854
29913	SC	Hampton County	803
29914	SC	Beaufort County	843
29915	SC	Beaufort County	843, 854
29916	SC	Hampton County	803, 839, 843, 854
29918	SC	Hampton County	803, 839, 912
29920	SC	Beaufort County	843, 854
29921	SC	Hampton County	803, 839
29922	SC	Hampton County	803, 839, 843, 854, 912
29923	SC	Hampton County	803, 839
29924	SC	Hampton County	803, 839, 843, 854
29925	SC	Beaufort County	843
29926	SC	Beaufort County	843, 854
29927	SC	Jasper County	843, 854, 912
29928	SC	Beaufort County	843, 854
29929	SC	Colleton County	803, 839, 843, 854
29931	SC	Beaufort County	843
29932	SC	Hampton County	803, 839, 912
29933	SC	Hampton County	803
29934	SC	Jasper County	803, 839, 843, 854
29935	SC	Beaufort County	843, 854
29936	SC	Jasper County	843, 854
29938	SC	Beaufort County	843
29939	SC	Hampton County	803, 839
29940	SC	Beaufort County	843, 854
29941	SC	Beaufort County	843, 854
29943	SC	Jasper County	843, 854, 912
29944	SC	Hampton County	803, 839, 843, 854
29945	SC	Hampton County	803, 839, 843, 854
30002	GA	DeKalb County	404, 470, 678, 943
30003	GA	Gwinnett County	678
30004	GA	Fulton County	470, 678, 770, 943
30005	GA	Fulton County	470, 678, 770, 943
30006	GA	Cobb County	678
30007	GA	Cobb County	678
30008	GA	Cobb County	470, 678, 770, 943
30009	GA	Fulton County	470, 678, 770, 943
30010	GA	Gwinnett County	678
30011	GA	Barrow County	470, 678, 770, 943
30012	GA	Rockdale County	470, 678, 770, 943
30013	GA	Rockdale County	470, 678, 770, 943
30014	GA	Newton County	470, 678, 706, 762, 770, 943
30015	GA	Newton County	678
30016	GA	Newton County	470, 678, 770, 943
30017	GA	Gwinnett County	470, 678, 770, 943
30018	GA	Walton County	470, 678, 770, 943
30019	GA	Gwinnett County	470, 678, 770, 943
30021	GA	DeKalb County	404, 470, 678, 770, 943
30022	GA	Fulton County	470, 678, 770, 943
30023	GA	Fulton County	678
30024	GA	Gwinnett County	470, 678, 770, 943
30025	GA	Walton County	470, 678, 706, 762, 770, 943
30026	GA	Gwinnett County	678
30028	GA	Forsyth County	470, 678, 706, 762, 770, 943
30029	GA	Gwinnett County	678
30030	GA	DeKalb County	404, 470, 678, 943
30031	GA	Dekalb County	404
30032	GA	DeKalb County	404, 470, 678, 943
30033	GA	DeKalb County	404, 470, 678, 770, 943
30034	GA	DeKalb County	404, 470, 678, 770, 943
30035	GA	DeKalb County	404, 470, 678, 770, 943
30036	GA	Dekalb County	404
30037	GA	Dekalb County	404
30038	GA	DeKalb County	404, 470, 678, 770, 943
30039	GA	Gwinnett County	470, 678, 770, 943
30040	GA	Forsyth County	470, 678, 770, 943
30041	GA	Forsyth County	470, 678, 706, 762, 770, 943
30042	GA	Gwinnett County	678
30043	GA	Gwinnett County	470, 678, 770, 943
30044	GA	Gwinnett County	470, 678, 770, 943
30045	GA	Gwinnett County	470, 678, 770, 943
30046	GA	Gwinnett County	470, 678, 770, 943
30047	GA	Gwinnett County	470, 678, 770, 943
30048	GA	Gwinnett County	678
30049	GA	Gwinnett County	678
30052	GA	Gwinnett County	470, 678, 770, 943
30054	GA	Newton County	470, 678, 770, 943
30055	GA	Jasper County	470, 678, 706, 762, 770, 943
30056	GA	Jasper County	470, 678, 706, 762, 770, 943
30058	GA	DeKalb County	470, 678, 770, 943
30060	GA	Cobb County	470, 678, 770, 943
30061	GA	Cobb County	678
30062	GA	Cobb County	470, 678, 770, 943
30063	GA	Cobb County	678
30064	GA	Cobb County	470, 678, 770, 943
30065	GA	Cobb County	678
30066	GA	Cobb County	470, 678, 770, 943
30067	GA	Cobb County	404, 470, 678, 770, 943
30068	GA	Cobb County	404, 470, 678, 770, 943
30069	GA	Cobb County	678
30070	GA	Newton County	470, 678, 770, 943
30071	GA	Gwinnett County	470, 678, 770, 943
30072	GA	DeKalb County	404, 470, 678, 943
30073	GA	Dekalb County	404
30074	GA	Dekalb County	678
30075	GA	Fulton County	470, 678, 770, 943
30076	GA	Fulton County	470, 678, 770, 943
30077	GA	Fulton County	678
30078	GA	Gwinnett County	470, 678, 770, 943
30079	GA	DeKalb County	404, 470, 678, 943
30080	GA	Cobb County	404, 470, 678, 770, 943
30081	GA	Cobb County	678
30082	GA	Cobb County	404, 470, 678, 770, 943
30083	GA	DeKalb County	404, 470, 678, 770, 943
30084	GA	DeKalb County	404, 470, 678, 770, 943
30085	GA	Dekalb County	678
30086	GA	Dekalb County	404
30087	GA	DeKalb County	470, 678, 770, 943
30088	GA	DeKalb County	404, 470, 678, 770, 943
30090	GA	Cobb County	470, 678, 770, 943
30091	GA	Gwinnett County	678
30092	GA	Gwinnett County	470, 678, 770, 943
30093	GA	Gwinnett County	470, 678, 770, 943
30094	GA	Rockdale County	470, 678, 770, 943
30095	GA	Gwinnett County	678
30096	GA	Gwinnett County	470, 678, 770, 943
30097	GA	Fulton County	470, 678, 770, 943
30098	GA	Gwinnett County	678
30099	GA	Gwinnett County	678
30101	GA	Cobb County	470, 678, 770, 943
30102	GA	Cherokee County	470, 678, 770, 943
30103	GA	Bartow County	470, 678, 706, 762, 770, 943
30104	GA	Polk County	470, 678, 706, 762, 770, 943
30105	GA	Floyd County	706, 762
30106	GA	Cobb County	470, 678, 770, 943
30107	GA	Cherokee County	470, 678, 706, 762, 770, 943
30108	GA	Carroll County	256, 470, 678, 770, 938, 943
30109	GA	Carroll County	678
30110	GA	Haralson County	470, 678, 770, 943
30111	GA	Cobb County	470, 678, 770, 943
30112	GA	Carroll County	678
30113	GA	Haralson County	470, 678, 770, 943
30114	GA	Cherokee County	470, 678, 770, 943
30115	GA	Cherokee County	470, 678, 770, 943
30116	GA	Carroll County	470, 678, 770, 943
30117	GA	Carroll County	470, 678, 770, 943
30118	GA	Carroll County	470, 678, 770, 943
30119	GA	Carroll County	678
30120	GA	Bartow County	470, 678, 770, 943
30121	GA	Bartow County	470, 678, 770, 943
30122	GA	Douglas County	404, 470, 678, 770, 943
30123	GA	Bartow County	470, 678, 770, 943
30124	GA	Floyd County	256, 470, 678, 706, 762, 770, 938, 943
30125	GA	Polk County	256, 470, 678, 706, 762, 770, 938, 943
30126	GA	Cobb County	404, 470, 678, 770, 943
30127	GA	Cobb County	470, 678, 770, 943
30129	GA	Floyd County	706
30132	GA	Paulding County	470, 678, 770, 943
30133	GA	Douglas County	678
30134	GA	Douglas County	470, 678, 770, 943
30135	GA	Douglas County	404, 470, 678, 770, 943
30137	GA	Bartow County	470, 678, 770, 943
30138	GA	Cleburne County	678
30139	GA	Gordon County	470, 678, 706, 762, 770, 943
30140	GA	Haralson County	678
30141	GA	Paulding County	470, 678, 770, 943
30142	GA	Cherokee County	678
30143	GA	Pickens County	470, 678, 706, 762, 770, 943
30144	GA	Cobb County	470, 678, 770, 943
30145	GA	Bartow County	470, 678, 706, 762, 770, 943
30146	GA	Cherokee County	678
30147	GA	Floyd County	470, 678, 706, 762, 770, 943
30148	GA	Pickens County	470, 678, 706, 762, 770, 943
30149	GA	Floyd County	706, 762
30150	GA	Carroll County	678
30151	GA	Pickens County	470, 678, 770, 943
30152	GA	Cobb County	470, 678, 770, 943
30153	GA	Polk County	470, 678, 770, 943
30154	GA	Douglas County	678
30156	GA	Cobb County	678
30157	GA	Paulding County	470, 678, 770, 943
30160	GA	Cobb County	678
30161	GA	Floyd County	256, 470, 678, 706, 762, 770, 938, 943
30162	GA	Floyd County	706
30163	GA	Floyd County	706
30164	GA	Newton County	706
30165	GA	Floyd County	256, 706, 762, 938
30168	GA	Cobb County	404, 470, 678, 770, 943
30169	GA	Cherokee County	678
30170	GA	Carroll County	256, 470, 678, 770, 938, 943
30171	GA	Bartow County	470, 678, 706, 762, 770, 943
30172	GA	Floyd County	706
30173	GA	Floyd County	470, 678, 706, 762, 770, 943
30175	GA	Pickens County	706, 762
30176	GA	Haralson County	256, 470, 678, 770, 938, 943
30177	GA	Pickens County	470, 678, 706, 762, 770, 943
30178	GA	Bartow County	470, 678, 706, 762, 770, 943
30179	GA	Carroll County	470, 678, 770, 943
30180	GA	Carroll County	470, 678, 770, 943
30182	GA	Carroll County	256, 470, 678, 770, 938, 943
30183	GA	Cherokee County	470, 678, 706, 762, 770, 943
30184	GA	Bartow County	470, 678, 770, 943
30185	GA	Carroll County	470, 678, 770, 943
30187	GA	Douglas County	470, 678, 770, 943
30188	GA	Cherokee County	470, 678, 770, 943
30189	GA	Cherokee County	470, 678, 770, 943
30204	GA	Lamar County	470, 478, 678, 706, 762, 770, 943
30205	GA	Fayette County	470, 678, 706, 762, 770, 943
30206	GA	Pike County	470, 678, 706, 762, 770, 943
30212	GA	Spalding County	678
30213	GA	Fulton County	470, 678, 770, 943
30214	GA	Fayette County	470, 678, 770, 943
30215	GA	Fayette County	470, 678, 770, 943
30216	GA	Butts County	470, 478, 678, 706, 762, 770, 943
30217	GA	Heard County	256, 334, 470, 678, 706, 762, 770, 938, 943
30218	GA	Meriwether County	470, 678, 706, 762, 770, 943
30219	GA	Heard County	706
30220	GA	Coweta County	470, 678, 706, 762, 770, 943
30222	GA	Meriwether County	470, 678, 706, 762, 770, 943
30223	GA	Spalding County	470, 678, 770, 943
30224	GA	Spalding County	470, 678, 770, 943
30228	GA	Henry County	470, 678, 770, 943
30229	GA	Coweta County	470, 678, 770, 943
30230	GA	Troup County	470, 678, 706, 762, 770, 943
30233	GA	Butts County	470, 478, 678, 706, 762, 770, 943
30234	GA	Butts County	470, 678, 770, 943
30236	GA	Clayton County	404, 470, 678, 770, 943
30237	GA	Clayton County	678
30238	GA	Clayton County	470, 678, 770, 943
30240	GA	Troup County	334, 706, 762
30241	GA	Troup County	706, 762
30248	GA	Henry County	470, 678, 770, 943
30250	GA	Clayton County	470, 678, 770, 943
30251	GA	Meriwether County	470, 678, 706, 762, 770, 943
30252	GA	Henry County	470, 678, 770, 943
30253	GA	Henry County	470, 678, 770, 943
30256	GA	Pike County	470, 678, 706, 762, 770, 943
30257	GA	Lamar County	470, 678, 770, 943
30258	GA	Pike County	470, 678, 706, 762, 770, 943
30259	GA	Coweta County	470, 678, 706, 762, 770, 943
30260	GA	Clayton County	404, 470, 678, 770, 943
30261	GA	Troup County	706
30263	GA	Coweta County	470, 678, 706, 762, 770, 943
30264	GA	Coweta County	678
30265	GA	Coweta County	470, 678, 770, 943
30266	GA	Spalding County	678
30268	GA	Fulton County	470, 678, 770, 943
30269	GA	Fayette County	470, 678, 770, 943
30270	GA	Fayette County	678
30271	GA	Coweta County	678
30272	GA	Fulton County	404, 470, 678, 943
30273	GA	Clayton County	404, 470, 678, 770, 943
30274	GA	Clayton County	404, 470, 678, 770, 943
30275	GA	Coweta County	470, 678, 770, 943
30276	GA	Coweta County	470, 678, 706, 762, 770, 943
30277	GA	Coweta County	470, 678, 770, 943
30281	GA	Henry County	470, 678, 770, 943
30284	GA	Spalding County	470, 678, 770, 943
30285	GA	Upson County	470, 678, 706, 762, 770, 943
30286	GA	Upson County	470, 478, 678, 706, 762, 770, 943
30287	GA	Clayton County	404
30288	GA	Clayton County	404, 470, 678, 943
30289	GA	Coweta County	470, 678, 770, 943
30290	GA	Fayette County	470, 678, 770, 943
30291	GA	Fulton County	470, 678, 770, 943
30292	GA	Pike County	470, 678, 706, 762, 770, 943
30293	GA	Meriwether County	470, 678, 706, 762, 770, 943
30294	GA	DeKalb County	404, 470, 678, 770, 943
30295	GA	Pike County	470, 678, 770, 943
30296	GA	Clayton County	404, 470, 678, 770, 943
30297	GA	Clayton County	404, 470, 678, 770, 943
30298	GA	Clayton County	404
30301	GA	Fulton County	404
30302	GA	Fulton County	404
30303	GA	Fulton County	404, 470, 678, 943
30304	GA	Fulton County	404
30305	GA	Fulton County	404, 470, 678, 943
30306	GA	Fulton County	404, 470, 678, 943
30307	GA	DeKalb County	404, 470, 678, 943
30308	GA	Fulton County	404, 470, 678, 943
30309	GA	Fulton County	404, 470, 678, 943
30310	GA	Fulton County	404, 470, 678, 943
30311	GA	Fulton County	404, 470, 678, 943
30312	GA	Fulton County	404, 470, 678, 943
30313	GA	Fulton County	404, 470, 678, 943
30314	GA	Fulton County	404, 470, 678, 943
30315	GA	Fulton County	404, 470, 678, 943
30316	GA	DeKalb County	404, 470, 678, 943
30317	GA	DeKalb County	404, 470, 678, 943
30318	GA	Fulton County	404, 470, 678, 943
30319	GA	DeKalb County	404, 470, 678, 770, 943
30320	GA	Clayton County	404
30321	GA	Fulton County	404
30322	GA	DeKalb County	404, 470, 678, 943
30324	GA	Fulton County	404, 470, 678, 943
30325	GA	Fulton County	404
30326	GA	Fulton County	404, 470, 678, 943
30327	GA	Fulton County	404, 470, 678, 770, 943
30328	GA	Fulton County	404, 470, 678, 770, 943
30329	GA	DeKalb County	404, 470, 678, 770, 943
30330	GA	Fulton County	678
30331	GA	Fulton County	404, 470, 678, 770, 943
30332	GA	Fulton County	404, 470, 678, 943
30333	GA	Fulton County	404
30334	GA	Fulton County	404, 470, 678, 943
30336	GA	Fulton County	404, 470, 678, 770, 943
30337	GA	Fulton County	404, 470, 678, 770, 943
30338	GA	DeKalb County	470, 678, 770, 943
30339	GA	Cobb County	404, 470, 678, 770, 943
30340	GA	DeKalb County	470, 678, 770, 943
30341	GA	DeKalb County	404, 470, 678, 770, 943
30342	GA	Fulton County	404, 470, 678, 770, 943
30343	GA	Fulton County	404
30344	GA	Fulton County	404, 470, 678, 943
30345	GA	DeKalb County	404, 470, 678, 770, 943
30346	GA	DeKalb County	470, 678, 770, 943
30347	GA	Fulton County	404
30348	GA	Fulton County	404
30349	GA	Fulton County	404, 470, 678, 770, 943
30350	GA	Fulton County	470, 678, 770, 943
30353	GA	Fulton County	404
30354	GA	Fulton County	404, 470, 678, 943
30355	GA	Fulton County	404
30356	GA	Fulton County	404
30357	GA	Fulton County	404
30358	GA	Fulton County	404
30359	GA	Fulton County	404
30360	GA	DeKalb County	470, 678, 770, 943
30361	GA	Fulton County	404, 678, 770
30362	GA	Fulton County	404
30363	GA	Fulton County	404, 470, 678, 943
30364	GA	Fulton County	404
30366	GA	Fulton County	404
30368	GA	Fulton County	404
30369	GA	Fulton County	678, 404, 470
30370	GA	Fulton County	404
30371	GA	Fulton County	404
30374	GA	Fulton County	404
30375	GA	Fulton County	404
30376	GA	Fulton County	404
30377	GA	Fulton County	404
30378	GA	Fulton County	404
30379	GA	Fulton County	404
30380	GA	Fulton County	404
30384	GA	Fulton County	404
30385	GA	Fulton County	404
30386	GA	Fulton County	404
30387	GA	Fulton County	404
30388	GA	Fulton County	404
30389	GA	Fulton County	404
30390	GA	Fulton County	404
30392	GA	Fulton County	404
30394	GA	Fulton County	404
30396	GA	Fulton County	404
30398	GA	Fulton County	404
30399	GA	Fulton County	404
30401	GA	Emanuel County	478, 912
30410	GA	Montgomery County	912
30411	GA	Wheeler County	229, 478, 912
30412	GA	Montgomery County	912
30413	GA	Jefferson County	478
30414	GA	Evans County	912
30415	GA	Bulloch County	912
30417	GA	Evans County	912
30420	GA	Tattnall County	912
30421	GA	Tattnall County	912
30423	GA	Evans County	912
30424	GA	Screven County	912
30425	GA	Emanuel County	478, 912
30426	GA	Burke County	478, 706, 762, 803, 839, 912
30427	GA	Tattnall County	912
30428	GA	Wheeler County	229, 478, 912
30429	GA	Evans County	912
30434	GA	Jefferson County	478, 706, 762
30436	GA	Toombs County	912
30438	GA	Tattnall County	912
30439	GA	Candler County	478, 912
30441	GA	Emanuel County	478, 706, 762
30442	GA	Jenkins County	478, 706, 762, 912
30445	GA	Montgomery County	912
30446	GA	Screven County	803, 839, 912
30447	GA	Emanuel County	478
30448	GA	Emanuel County	912
30449	GA	Screven County	912
30450	GA	Bulloch County	478, 912
30451	GA	Candler County	912
30452	GA	Bulloch County	912
30453	GA	Tattnall County	912
30454	GA	Laurens County	478, 912
30455	GA	Screven County	478, 912
30456	GA	Burke County	478, 706, 762, 912
30457	GA	Treutlen County	478, 912
30458	GA	Bulloch County	912
30459	GA	Bulloch County	912
30460	GA	Bulloch County	912
30461	GA	Bulloch County	912
30464	GA	Emanuel County	912
30467	GA	Screven County	478, 803, 839, 912
30470	GA	Montgomery County	912
30471	GA	Emanuel County	478, 912
30473	GA	Montgomery County	912
30474	GA	Toombs County	912
30475	GA	Toombs County	912
30477	GA	Jefferson County	478
30499	GA	Tattnall County	912
30501	GA	Hall County	470, 678, 770, 943
30502	GA	Hall County	678
30503	GA	Hall County	678
30504	GA	Hall County	470, 678, 770, 943
30506	GA	Hall County	470, 678, 706, 762, 770, 943
30507	GA	Hall County	470, 678, 706, 762, 770, 943
30510	GA	Habersham County	470, 678, 706, 762, 770, 943
30511	GA	Banks County	706, 762
30512	GA	Union County	706, 762, 828
30513	GA	Fannin County	423, 706, 762
30514	GA	Union County	706
30515	GA	Gwinnett County	678
30516	GA	Hart County	706, 762
30517	GA	Jackson County	470, 678, 706, 762, 770, 943
30518	GA	Gwinnett County	470, 678, 770, 943
30519	GA	Gwinnett County	470, 678, 770, 943
30520	GA	Franklin County	706, 762
30521	GA	Franklin County	706, 762
30522	GA	Gilmer County	706, 762
30523	GA	Habersham County	706, 762, 864
30525	GA	Rabun County	706, 762, 828, 864
30527	GA	Hall County	470, 678, 706, 762, 770, 943
30528	GA	White County	470, 678, 706, 762, 770, 943
30529	GA	Jackson County	706, 762
30530	GA	Banks County	706, 762
30531	GA	Habersham County	470, 678, 706, 762, 770, 943
30533	GA	Lumpkin County	470, 678, 706, 762, 770, 943
30534	GA	Dawson County	470, 678, 706, 762, 770, 943
30535	GA	Habersham County	706, 762
30536	GA	Gilmer County	706, 762
30537	GA	Rabun County	706, 762, 828
30538	GA	Stephens County	706, 762
30539	GA	Gilmer County	706, 762
30540	GA	Gilmer County	706, 762
30541	GA	Fannin County	423, 706, 762
30542	GA	Hall County	470, 678, 770, 943
30543	GA	Hall County	470, 678, 706, 762, 770, 943
30544	GA	Habersham County	706
30545	GA	White County	706, 762
30546	GA	Towns County	706, 762, 828
30547	GA	Banks County	706, 762
30548	GA	Jackson County	470, 678, 706, 762, 770, 943
30549	GA	Jackson County	470, 678, 706, 762, 770, 943
30552	GA	Rabun County	706, 762, 864
30553	GA	Franklin County	706, 762, 864
30554	GA	Hall County	470, 678, 706, 762, 770, 943
30555	GA	Fannin County	423, 706, 762
30557	GA	Franklin County	706, 762, 864
30558	GA	Jackson County	470, 678, 706, 762, 770, 943
30559	GA	Fannin County	423, 706, 762, 828
30560	GA	Fannin County	706, 762, 828
30562	GA	Rabun County	706, 762
30563	GA	Habersham County	706, 762
30564	GA	Hall County	470, 678, 706, 762, 770, 943
30565	GA	Jackson County	706, 762
30566	GA	Hall County	470, 678, 770, 943
30567	GA	Jackson County	470, 678, 706, 762, 770, 943
30568	GA	Rabun County	706, 762, 828
30571	GA	White County	706, 762
30572	GA	Union County	706, 762
30573	GA	Rabun County	706, 762
30575	GA	Jackson County	470, 678, 706, 762, 770, 943
30576	GA	Rabun County	706, 762
30577	GA	Stephens County	706, 762, 864
30580	GA	Habersham County	706
30581	GA	Rabun County	706, 762
30582	GA	Towns County	706, 762, 828
30596	GA	Habersham County	706
30597	GA	Lumpkin County	706, 762
30598	GA	Stephens County	706, 762
30599	GA	Jackson County	706
30601	GA	Clarke County	706, 762
30602	GA	Clarke County	706, 762
30603	GA	Clarke County	706
30604	GA	Clarke County	706
30605	GA	Clarke County	706, 762
30606	GA	Clarke County	470, 678, 706, 762, 770, 943
30607	GA	Clarke County	470, 678, 706, 762, 770, 943
30608	GA	Clarke County	706
30609	GA	Clarke County	706, 762
30612	GA	Clarke County	706
30619	GA	Oglethorpe County	706, 762
30620	GA	Barrow County	470, 678, 770, 943
30621	GA	Oconee County	470, 678, 706, 762, 770, 943
30622	GA	Oconee County	470, 678, 706, 762, 770, 943
30623	GA	Morgan County	706, 762
30624	GA	Elbert County	706, 762
30625	GA	Morgan County	706, 762
30627	GA	Oglethorpe County	706, 762
30628	GA	Madison County	706, 762
30629	GA	Madison County	706, 762
30630	GA	Oglethorpe County	706, 762
30631	GA	Taliaferro County	706, 762
30633	GA	Madison County	706, 762
30634	GA	Elbert County	706, 762
30635	GA	Elbert County	706, 762, 864
30638	GA	Oconee County	706
30639	GA	Franklin County	706, 762
30641	GA	Walton County	470, 678, 706, 762, 770, 943
30642	GA	Greene County	706, 762
30643	GA	Hart County	706, 762, 864
30646	GA	Madison County	706, 762
30647	GA	Madison County	706
30648	GA	Oglethorpe County	706, 762
30650	GA	Morgan County	470, 678, 706, 762, 770, 943
30655	GA	Walton County	470, 678, 706, 762, 770, 943
30656	GA	Walton County	470, 678, 770, 943
30660	GA	Wilkes County	706, 762
30662	GA	Franklin County	706, 762
30663	GA	Morgan County	470, 678, 706, 762, 770, 943
30664	GA	Taliaferro County	706, 762
30665	GA	Greene County	706, 762
30666	GA	Barrow County	470, 678, 706, 762, 770, 943
30667	GA	Oglethorpe County	706, 762
30668	GA	Wilkes County	706, 762, 864
30669	GA	Greene County	706, 762
30671	GA	Oglethorpe County	706
30673	GA	Wilkes County	706, 762
30677	GA	Oconee County	470, 678, 706, 762, 770, 943
30678	GA	Greene County	706, 762
30680	GA	Barrow County	470, 678, 706, 762, 770, 943
30683	GA	Clarke County	706, 762
30701	GA	Gordon County	706, 762
30703	GA	Gordon County	706
30705	GA	Murray County	706, 762
30707	GA	Walker County	706, 762
30708	GA	Murray County	423, 706, 762
30710	GA	Whitfield County	423, 706, 762
30711	GA	Murray County	423, 706, 762
30719	GA	Whitfield County	706
30720	GA	Whitfield County	706, 762
30721	GA	Whitfield County	706, 762
30722	GA	Whitfield County	706
30724	GA	Murray County	706, 762
30725	GA	Walker County	423, 706, 762
30726	GA	Catoosa County	706, 762
30728	GA	Walker County	706, 762
30730	GA	Chattooga County	256, 706, 762, 938
30731	GA	Chattooga County	256, 706, 762, 938
30732	GA	Gordon County	706
30733	GA	Gordon County	470, 678, 706, 762, 770, 943
30734	GA	Gordon County	706, 762
30735	GA	Gordon County	706, 762
30736	GA	Catoosa County	423, 706, 762
30738	GA	Dade County	256, 706, 762, 938
30739	GA	Walker County	706, 762
30740	GA	Whitfield County	706, 762
30741	GA	Walker County	423, 706, 762
30742	GA	Catoosa County	706, 762
30746	GA	Gordon County	706, 762
30747	GA	Chattooga County	256, 706, 762, 938
30750	GA	Walker County	423, 706, 762
30751	GA	Murray County	423, 706, 762
30752	GA	Dade County	256, 423, 706, 762, 938
30753	GA	Chattooga County	706, 762
30755	GA	Whitfield County	706, 762
30756	GA	Whitfield County	706, 762
30757	GA	Dade County	423, 706, 762
30802	GA	Columbia County	706, 762, 864
30803	GA	Jefferson County	478, 706, 762
30805	GA	Richmond County	706, 762
30806	GA	McDuffie County	706
30807	GA	Warren County	706, 762
30808	GA	McDuffie County	706, 762
30809	GA	Columbia County	706, 762, 803, 839, 864
30810	GA	Glascock County	478, 706, 762
30811	GA	Burke County	706, 762
30812	GA	Richmond County	706, 762
30813	GA	Columbia County	706, 762
30814	GA	Columbia County	706, 762
30815	GA	Richmond County	706, 762
30816	GA	Burke County	478, 706, 762
30817	GA	Lincoln County	706, 762, 864
30818	GA	Jefferson County	706, 762
30819	GA	Warren County	706
30820	GA	Glascock County	478, 706, 762
30821	GA	Warren County	706, 762
30822	GA	Jenkins County	478, 706, 762
30823	GA	Jefferson County	478, 706, 762
30824	GA	McDuffie County	706, 762
30828	GA	Warren County	706, 762
30830	GA	Burke County	478, 706, 762, 803, 839
30833	GA	Jefferson County	478, 706, 762
30901	GA	Richmond County	706, 762, 803, 839
30903	GA	Columbia County	706
30904	GA	Richmond County	706, 762, 803, 839
30905	GA	Richmond County	706, 762
30906	GA	Richmond County	706, 762, 803, 839
30907	GA	Columbia County	706, 762, 803, 839
30909	GA	Richmond County	706, 762
30911	GA	Richmond County	706
30912	GA	Richmond County	706, 762
30913	GA	Richmond County	706
30914	GA	Richmond County	706
30916	GA	Richmond County	706
30917	GA	Richmond County	706
30919	GA	Richmond County	706
30999	GA	Richmond County	706
31001	GA	Wilcox County	229, 478
31002	GA	Emanuel County	478, 912
31003	GA	Wilkinson County	478
31004	GA	Monroe County	478
31005	GA	Houston County	478
31006	GA	Taylor County	229, 478, 706, 762
31007	GA	Dooly County	229, 478
31008	GA	Peach County	478
31009	GA	Laurens County	478
31010	GA	Crisp County	229
31011	GA	Dodge County	229, 478
31012	GA	Dodge County	478
31013	GA	Houston County	478
31014	GA	Bleckley County	478
31015	GA	Crisp County	229
31016	GA	Monroe County	470, 478, 678, 706, 762, 770, 943
31017	GA	Twiggs County	478
31018	GA	Washington County	478
31019	GA	Laurens County	478
31020	GA	Twiggs County	478
31021	GA	Laurens County	478
31022	GA	Laurens County	478
31023	GA	Dodge County	229, 478
31024	GA	Putnam County	478, 706, 762
31025	GA	Houston County	478
31026	GA	Putnam County	706
31027	GA	Laurens County	478
31028	GA	Houston County	478
31029	GA	Monroe County	470, 478, 678, 706, 762, 770, 943
31030	GA	Peach County	478
31031	GA	Wilkinson County	478
31032	GA	Jones County	478
31033	GA	Jones County	478, 706, 762
31034	GA	Baldwin County	478
31035	GA	Washington County	478
31036	GA	Pulaski County	229, 478
31037	GA	Telfair County	229, 478, 912
31038	GA	Jasper County	478, 706, 762
31039	GA	Taylor County	478, 706, 762
31040	GA	Laurens County	478
31041	GA	Macon County	478
31042	GA	Wilkinson County	478
31044	GA	Twiggs County	478
31045	GA	Warren County	706, 762
31046	GA	Monroe County	478, 706, 762
31047	GA	Houston County	478
31049	GA	Johnson County	478
